restaurant_id,summary,nutrition_score
28630,"Restaurant: Maketto, Price Range: $$, Zip Code: 20002. Menu Categories: Beverages (7 items, avg price $3.00); Coffee &amp; Tea (17 items, avg price $5.66); Coffee Beans (4 items, avg price $19.50); Dessert (3 items, avg price $8.00); Large Plates (8 items, avg price $27.62); Medium Plates (9 items, avg price $14.67); Picked for you (5 items, avg price $12.80); Small Plates (11 items, avg price $8.45).",74
28631,"Restaurant: Masala Story, Price Range: $$, Zip Code: 20017. Menu Categories: Appetizer  (7 items, avg price $8.14); Beverage (5 items, avg price $3.30); Biryanis (6 items, avg price $17.17); Bundles (3 items, avg price $15.33); Deserts (2 items, avg price $4.50); Favorites (10 items, avg price $15.25); Indian Flat Breads (9 items, avg price $3.78); Main Course (Meats) (24 items, avg price $17.42); Main Courses (Vegan) (11 items, avg price $13.00); Main Courses (Vegetarian) (8 items, avg price $14.50); Picked for you (5 items, avg price $13.20); Sides (3 items, avg price $3.33); Vegan Sides (9 items, avg price $6.00); Vegetarian Sides (5 items, avg price $6.00).",74
28632,"Restaurant: Pow Pow, Price Range: $$, Zip Code: 20002. Menu Categories: Beverages (18 items, avg price $4.26); Bowls (10 items, avg price $18.00); Dessert (2 items, avg price $5.75); Fried Rice &amp; Noodles (6 items, avg price $18.33); Gluten Free Options (14 items, avg price $11.25); Picked for you (5 items, avg price $14.70); Starters (20 items, avg price $9.20).",34
28633,"Restaurant: Arepa Zone (14th St.), Price Range: $, Zip Code: 20005. Menu Categories: Arepas (18 items, avg price $8.83); Beverages (16 items, avg price $3.44); Bowls (4 items, avg price $14.00); Cachapas (6 items, avg price $12.17); Desserts (4 items, avg price $6.94); Empanadas (7 items, avg price $5.61); Patacón (4 items, avg price $14.00); Picked for you (5 items, avg price $9.40); Sides (6 items, avg price $5.42); Tequeños (3 items, avg price $11.17).",43
28634,"Restaurant: Indigo (K Street NE), Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (3 items, avg price $7.00); Beverages (1 items, avg price $4.00); Entrees (13 items, avg price $18.15); Indirolls (2 items, avg price $10.00); Picked for you (5 items, avg price $15.80); Platters (1 items, avg price $17.00); Rice (1 items, avg price $4.00); Roti (2 items, avg price $3.50); VEGGIE SIDES (8 OZ SERVINGS WITHOUT RICE OR CHICKPEAS)  (20 items, avg price $9.10); Yogurt Sauce (Raita) (1 items, avg price $5.00).",68
28635,"Restaurant: Yeungfong Chinese Restaurant, Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (19 items, avg price $6.93); Beef (12 items, avg price $10.50); Beverages (11 items, avg price $2.64); Buffalo Chicken Wings Specials (4 items, avg price $21.21); Chef's Specialties (20 items, avg price $15.55); Chicken Wings Specials (10 items, avg price $18.60); Chow Fun (6 items, avg price $12.17); Dessert  (1 items, avg price $3.95); Egg Foo Young (8 items, avg price $10.85); Fried Rice (12 items, avg price $8.57); Healthy (6 items, avg price $12.05); Lo Mein or Mei Fun (10 items, avg price $10.58); Picked for you (5 items, avg price $11.04); Pork (9 items, avg price $9.96); Poultry (13 items, avg price $10.87); Salad (8 items, avg price $7.91); Seafood (11 items, avg price $11.65); Soup (11 items, avg price $4.53); Special Combo Chinese Food (16 items, avg price $12.85); Special Plates (9 items, avg price $12.16); Sweet and Sour (4 items, avg price $12.47); Vegetables (7 items, avg price $10.95); Yat Gaw Mein (6 items, avg price $9.63); Yeung Fong Home Style (6 items, avg price $17.22).",44
28636,"Restaurant: Masala Art (SW), Price Range: $$, Zip Code: 20024. Menu Categories: Accompaniments (8 items, avg price $3.38); Appetizers (13 items, avg price $8.69); Beverages (3 items, avg price $5.83); Biryani (4 items, avg price $21.25); Breads (10 items, avg price $4.60); Desserts (3 items, avg price $8.00); Non Vegetarian Specialties (12 items, avg price $21.08); Picked for you (5 items, avg price $12.60); Tandoori Specialities (6 items, avg price $22.83); Tawa Selection (4 items, avg price $16.50); Vegetarian Specialties (12 items, avg price $11.92).",53
28637,"Restaurant: Thaiphoon, Price Range: $$, Zip Code: 20009. Menu Categories: Appetizers (6 items, avg price $9.28); Desserts (3 items, avg price $7.95); Entrees (15 items, avg price $15.75); Fried Rice (6 items, avg price $16.95); House Specials (10 items, avg price $22.15); Noodles (6 items, avg price $14.95); Picked for you (5 items, avg price $15.55); Salads (6 items, avg price $9.78); Side Orders (8 items, avg price $3.00); Soups (4 items, avg price $8.20).",64
28638,"Restaurant: NuVegan Cafe (DC), Price Range: nan, Zip Code: 20001. Menu Categories: Baked Goods (5 items, avg price $4.40); Cold Side Selections (17 items, avg price $5.40); Entree Selections (6 items, avg price $11.23); Hot Side Selections (8 items, avg price $5.40); Picked for you (5 items, avg price $11.08); Sandwich Selections (6 items, avg price $11.30).",92
28639,"Restaurant: Indique, Price Range: $$, Zip Code: 20008. Menu Categories: Accompaniments (4 items, avg price $7.00); Breads (8 items, avg price $3.75); Lassi (3 items, avg price $6.00); Picked for you (5 items, avg price $14.60); Soup and Salad (3 items, avg price $8.00); Street Snacks (4 items, avg price $7.50); Tandoor (2 items, avg price $18.00); The Classics (6 items, avg price $18.67); Vegetarian (6 items, avg price $15.17).",42
28640,"Restaurant: Pi Pizzeria (Penn Quarter), Price Range: $, Zip Code: 20004. Menu Categories: Create Your Own (5 items, avg price $19.74); Picked for you (5 items, avg price $25.54); Specialty Deep Dish (12 items, avg price $28.25); Specialty Thin Crust (16 items, avg price $26.95).",64
28641,"Restaurant: Aroi Thai Restaurant, Price Range: $$, Zip Code: 20001. Menu Categories: Appetizers (12 items, avg price $7.17); Beverages (10 items, avg price $3.20); Bundles (3 items, avg price $14.00); Chef's Specials (2 items, avg price $16.50); Curries (6 items, avg price $14.00); Fried Rice (7 items, avg price $14.43); Noodles (10 items, avg price $14.00); Picked for you (5 items, avg price $9.08); Side Dishes (5 items, avg price $2.10); Signature Rolls (4 items, avg price $15.50); Soups (5 items, avg price $6.40); Stir Fry (12 items, avg price $14.00); Sushi Rolls (16 items, avg price $6.60).",54
28643,"Restaurant: Amsterdam Falafelshop (Adams Morgan), Price Range: $, Zip Code: 20009. Menu Categories: 12oz Salad Containers (11 items, avg price $10.03); Beverages (5 items, avg price $2.65); Bowls (2 items, avg price $8.88); For The Home-Cook (13 items, avg price $8.50); For the Fridge (10 items, avg price $9.10); Fries and Chips (4 items, avg price $3.90); Picked for you (5 items, avg price $7.86); Sandwiches (4 items, avg price $9.46).",78
28644,"Restaurant: Atxondo, Price Range: $$, Zip Code: 20011. Menu Categories: Appetizers (Small Plates) (18 items, avg price $10.78); Desserts (Postres) (2 items, avg price $7.00); Meats (Carnes) (4 items, avg price $20.25); Picked for you (5 items, avg price $25.80); Seafood (Mariscos) (6 items, avg price $28.33).",62
28645,"Restaurant: Happy Claws, Price Range: nan, Zip Code: 20002. Menu Categories: Dessert &amp; Drinks (6 items, avg price $4.67); Extra Sides (3 items, avg price $5.67); Happy Claws’ Basket (5 items, avg price $17.39); Male # 1 (3 items, avg price $2.83); Pasta (3 items, avg price $17.00); Picked for you (5 items, avg price $15.20); Salads, Bowls (4 items, avg price $22.24); Seafood Boils (Served with corn &amp; broccoli) (4 items, avg price $45.87); Soup and Sandwiches (3 items, avg price $20.58); Starters (8 items, avg price $13.40).",64
28646,"Restaurant: Block Sushi, Price Range: nan, Zip Code: 20017. Menu Categories: Build Your Own (2 items, avg price $13.00); Desserts (1 items, avg price $2.00); Drinks (1 items, avg price $2.00); Hand Rolls (6 items, avg price $8.00); Inari Sushi and Onigiri (6 items, avg price $5.33); Maki Rolls (9 items, avg price $8.83); Picked for you (5 items, avg price $15.60); Signature Poke Bowls (3 items, avg price $12.00); Sushi Combo Boxes (9 items, avg price $23.89); Vegan Rolls and More (7 items, avg price $8.36).",83
28647,"Restaurant: Lupo Verde Cucina &amp; Bar, Price Range: $$$, Zip Code: 20009. Menu Categories: Beverages (4 items, avg price $2.00); Dinner Antipasti (16 items, avg price $17.62); Dinner Contorni (3 items, avg price $8.00); Dinner Secondi (2 items, avg price $46.50); Family Pasta Kits (3 items, avg price $98.33); Picked for you (5 items, avg price $22.80); Primi Dinner (9 items, avg price $30.89).",74
28648,"Restaurant: Lavagna, Price Range: $, Zip Code: 20003. Menu Categories: Dessert (1 items, avg price $7.70); Entrees (3 items, avg price $33.37); House-made Pastas (7 items, avg price $22.94); Picked for you (5 items, avg price $23.76); Sides (5 items, avg price $7.70); Starters (6 items, avg price $14.12).",43
28649,"Restaurant: Etto (Logan Circle), Price Range: $, Zip Code: 20005. Menu Categories: Bar Bites (3 items, avg price $4.00); Bring Home Dinner (3 items, avg price $37.67); Cheese &amp; Meaty Things (3 items, avg price $17.33); Dessert (1 items, avg price $9.50); On the Board (2 items, avg price $18.25); Out of the Oven (1 items, avg price $15.50); Picked for you (5 items, avg price $28.50); Pizza (7 items, avg price $22.64); Salads (3 items, avg price $15.17).",73
28650,"Restaurant: Smokin' Pig, Price Range: nan, Zip Code: 20002. Menu Categories: Beef (5 items, avg price $11.00); Fish (2 items, avg price $12.50); Half Smoke (3 items, avg price $9.00); Picked for you (5 items, avg price $16.40); Platters (8 items, avg price $16.00); Pork (2 items, avg price $12.50); Poultry (4 items, avg price $8.25); Shareables (4 items, avg price $9.75); Sides (8 items, avg price $4.25); Smokin' Potatoes (4 items, avg price $14.00); Smokin' Salads (4 items, avg price $12.00); Turkey (1 items, avg price $12.00); Turkey Legs (2 items, avg price $14.00).",63
28651,"Restaurant: Captain Cookie and the Milkman (Eastern Market), Price Range: nan, Zip Code: 20003. Menu Categories: Cookies &amp; Milk (1 items, avg price $6.90); Edible Cookie Dough Jars (5 items, avg price $4.60); Ice Cream (1 items, avg price $5.75); Local Ice Cream Sandwiches (1 items, avg price $8.40); Picked for you (5 items, avg price $10.42); Tasty Drinks (5 items, avg price $5.09); The Captain's Cookies (11 items, avg price $4.70).",38
28652,"Restaurant: Scarlet Oak, Price Range: $$, Zip Code: 20003. Menu Categories: Entrees (Dinner) (7 items, avg price $18.00); Picked for you (5 items, avg price $16.00); Salads/Vegetables (Dinner) (6 items, avg price $10.83); Starters (Dinner) (9 items, avg price $10.11).",62
28654,"Restaurant: Tunnicliff's Tavern, Price Range: $, Zip Code: 20003. Menu Categories: Appetizers (11 items, avg price $12.60); Burgers (8 items, avg price $16.32); Dessert (6 items, avg price $9.95); Entrees (11 items, avg price $21.31); Picked for you (5 items, avg price $15.15); Pizzas (6 items, avg price $17.12); Sandwiches (18 items, avg price $16.01); Soups and Salads (8 items, avg price $14.70).",63
28656,"Restaurant: Schneider's-Capitol Hill (300 Massachusetts Ave Ne), Price Range: $, Zip Code: 20002. Menu Categories: Beer / Cider (1 items, avg price $14.39); Beer / Domestic Beer (10 items, avg price $10.07); Beer / Imported Beer (8 items, avg price $10.34); Essentials / Frozen (1 items, avg price $2.52); Essentials / Soft Drinks (4 items, avg price $1.04); Spirits / Brandy (1 items, avg price $10.79); Spirits / Cognac (1 items, avg price $32.39); Spirits / Rum (2 items, avg price $7.09); Spirits / Tequila (5 items, avg price $19.39); Spirits / Vodka (8 items, avg price $11.39); Spirits / Whiskey (9 items, avg price $8.82); Wine / Red Wine (1 items, avg price $19.19); Wine / Rosé (2 items, avg price $23.39); Wine / White Wine (4 items, avg price $15.59).",40
28657,"Restaurant: Hamilton Liquors , Price Range: nan, Zip Code: 20011. Menu Categories: Beer / Cider (6 items, avg price $15.95); Beer / Domestic Beer (56 items, avg price $22.32); Beer / Imported Beer (26 items, avg price $19.65); Brandy (8 items, avg price $25.42); Essentials / Snacks (28 items, avg price $5.23); Essentials / Soft Drinks (23 items, avg price $5.44); Postmates Favorites (4 items, avg price $31.29); Spirits / Cognac (19 items, avg price $61.97); Spirits / Gin (18 items, avg price $41.38); Spirits / Liqueur (10 items, avg price $28.64); Spirits / Rum (22 items, avg price $33.63); Spirits / Tequila (47 items, avg price $65.88); Spirits / Vodka (53 items, avg price $27.70); Spirits / Whiskey (89 items, avg price $69.81); Wine / Red Wine (65 items, avg price $22.51); Wine / Sparkling (22 items, avg price $66.01); Wine / White Wine (50 items, avg price $19.83).",62
28658,"Restaurant: General Wow's Chinese, Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (7 items, avg price $6.00); Combo Plates (5 items, avg price $12.00); Drinks (6 items, avg price $2.00); Entrees (14 items, avg price $8.93); Sides (7 items, avg price $3.71).",44
28660,"Restaurant: Cheeky's Cheesesteaks (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Cheesesteaks (12 items, avg price $13.68); Drinks (5 items, avg price $3.00); Picked for you (5 items, avg price $11.62); Sides (1 items, avg price $5.39).",42
28661,"Restaurant: FREAKING GOOD PIZZA (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: FREAKING GOOD DRINKS (5 items, avg price $3.00); FREAKING GOOD PIZZAS (10 items, avg price $16.42); FREAKING GOOD SIDES (2 items, avg price $7.78); Picked for you (5 items, avg price $13.18).",44
28662,"Restaurant: Groovy Island Pizza Co. (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Drinks (5 items, avg price $3.00); Picked for you (5 items, avg price $15.10); Pizza (13 items, avg price $16.96); Snacks (2 items, avg price $7.78).",64
28663,"Restaurant: Niko's Spiked Gelato by Studio52 DC, Price Range: nan, Zip Code: 20002. Menu Categories: Mains (14 items, avg price $18.43); Picked for you (5 items, avg price $23.20).",63
28664,"Restaurant: Beau Thai - Mount Pleasant, Price Range: $, Zip Code: 20010. Menu Categories: Appetizers (10 items, avg price $8.60); Beer (7 items, avg price $6.29); Cider and More (3 items, avg price $7.67); Curries (7 items, avg price $15.43); Desserts (1 items, avg price $6.00); Kitchen Specialties (3 items, avg price $15.67); Noodle Dishes (3 items, avg price $14.00); Picked for you (5 items, avg price $14.20); Red Wine (2 items, avg price $34.50); Rice Dishes (3 items, avg price $14.67); Rosé (2 items, avg price $32.50); Salads and Soups (6 items, avg price $8.50); Sparkling Wine (3 items, avg price $23.00); Stir-Fries (7 items, avg price $14.00); White Wine (3 items, avg price $33.67).",65
28665,"Restaurant: H Street Country Club, Price Range: nan, Zip Code: 20002. Menu Categories: Appetizers (8 items, avg price $12.88); Booze (2 items, avg price $7.00); Dessert (1 items, avg price $7.00); Mains (4 items, avg price $16.00); Picked for you (5 items, avg price $11.00); Sides (7 items, avg price $3.57).",68
28667,"Restaurant: Hunan Dynasty, Price Range: $$, Zip Code: 20003. Menu Categories: Beef (13 items, avg price $17.95); Chef's Special (28 items, avg price $17.38); Chicken and Duck (21 items, avg price $19.28); Chow Fun (4 items, avg price $14.95); Cold Appetizers  (4 items, avg price $7.40); Dim Sum &amp; Appetizers (23 items, avg price $9.58); Drink (8 items, avg price $2.44); Fried Rice (2 items, avg price $13.95); Lamb (6 items, avg price $17.95); Noodle and Fried Rice (15 items, avg price $14.48); Picked for you (5 items, avg price $14.55); Pork (15 items, avg price $15.95); Seafood and Fish (19 items, avg price $18.16); Soup and Noodle Soup (12 items, avg price $11.20); Teriyaki (2 items, avg price $16.95); Thai Food (6 items, avg price $16.45); Udon (10 items, avg price $14.95); Vegetable and Tofu (20 items, avg price $13.95); Wings (2 items, avg price $0.00); Yaki Soba (5 items, avg price $14.95).",62
28668,"Restaurant: Mamas (2000 5th St NE Washington), Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (2 items, avg price $3.00); Dessert (2 items, avg price $6.00); Drinks (3 items, avg price $0.00); Entrees (8 items, avg price $23.25); Kids Meal (3 items, avg price $0.00); Sides A La Carte (7 items, avg price $3.21).",46
28669,"Restaurant: Chix (2000 5th St NE Washington), Price Range: $, Zip Code: 20002. Menu Categories: Meals (6 items, avg price $23.24); Pollo A La Brasa (4 items, avg price $9.49); Sides (4 items, avg price $4.99); Soft Drinks (2 items, avg price $2.25).",74
28670,"Restaurant: GastroPub (703 Edgewood St NE), Price Range: $, Zip Code: 20017. Menu Categories: Apps (3 items, avg price $10.00); Entrees (3 items, avg price $12.00); Fried Chicken (4 items, avg price $12.75); Picked for you (5 items, avg price $13.20); Salads (2 items, avg price $9.00).",43
28671,"Restaurant: Chinese Yum! Yum! (2700 New York Ave NE), Price Range: $, Zip Code: 20002. Menu Categories: Appetizers (10 items, avg price $7.39); Drinks (7 items, avg price $0.00); Picked for you (2 items, avg price $18.46); Pork and Beef (2 items, avg price $25.56); Poultry (5 items, avg price $21.31); Rice and Noodles (5 items, avg price $15.61); Seafood (2 items, avg price $25.59); Sides (4 items, avg price $19.39).",63
28672,"Restaurant: Lucky's Breakfast Diner (1847 14st NW), Price Range: $, Zip Code: 20009. Menu Categories: Breakfast Favorites (8 items, avg price $10.78); Drinks (1 items, avg price $3.50); Eggs and Omelettes (6 items, avg price $10.17); Picked for you (5 items, avg price $11.55); Sides (8 items, avg price $3.44).",62
28673,"Restaurant: Immigrant Food, Price Range: nan, Zip Code: 20006. Menu Categories: Bowls (7 items, avg price $16.14); Desserts (2 items, avg price $6.00); Picked for you (5 items, avg price $13.20); Plate it Forward (1 items, avg price $0.00); Sandwiches (4 items, avg price $15.00); Snacks/Appetizers (9 items, avg price $7.00).",68
28674,"Restaurant: Blazin' Bamboo, Price Range: $, Zip Code: 20002. Menu Categories: Drinks (8 items, avg price $2.00); House Favorites (8 items, avg price $17.77); Noodles + Fried Rice (6 items, avg price $12.25); Picked for you (5 items, avg price $14.34); Small Dishes (3 items, avg price $9.15); Veggies (3 items, avg price $14.90).",74
28675,"Restaurant: French Toast Feast (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Drinks (7 items, avg price $3.26); More! (5 items, avg price $14.46); Picked for you (5 items, avg price $7.92); Sides (6 items, avg price $5.00); Specialty French Toast (6 items, avg price $13.30).",42
28676,"Restaurant: Capo Deli - western market, Price Range: nan, Zip Code: 20006. Menu Categories: Capo Cocktails &amp; Fauci Pouchy (9 items, avg price $12.56); Cold Subs Large (14 items, avg price $15.00); Cold Subs Small (14 items, avg price $12.00); Deli Beverages (17 items, avg price $3.18); Deli Meat &amp; Cheese (16 items, avg price $8.88); Deli Sides (8 items, avg price $2.31); Desserts (9 items, avg price $5.61); Hot Subs Large (13 items, avg price $15.95); Hot Subs Small (13 items, avg price $13.00); Italian Dishes (8 items, avg price $11.25); Picked for you (5 items, avg price $11.80).",82
28677,"Restaurant: Towne Wine &amp; Liquors, Price Range: nan, Zip Code: 20007. Menu Categories:  Merlot  (3 items, avg price $33.32);  Sparkling wine (41 items, avg price $37.36); Australia (10 items, avg price $18.39); Beer (143 items, avg price $16.23); Bourbon / Rye / Whiskey (82 items, avg price $41.19); Box Wine (11 items, avg price $22.90); Cabernet Sauvignon (31 items, avg price $35.89); Chardonnay (18 items, avg price $19.82); Cognac / Armagnac / Brandy (29 items, avg price $39.71); French Wine (21 items, avg price $22.42); Gin (37 items, avg price $40.85); Ice Wine (1 items, avg price $43.99); Italy red (10 items, avg price $23.39); Liquers / Cordials / Other (63 items, avg price $33.00); Mixer/Drinks (47 items, avg price $5.20); Picked for you (5 items, avg price $23.39); Pinot Grigio (10 items, avg price $17.39); Pinot Noir (17 items, avg price $25.40); Port.Sherry (13 items, avg price $23.30); Red Blend (9 items, avg price $22.10); Riesling (4 items, avg price $20.24); Rose Wine (13 items, avg price $21.07); Rum (57 items, avg price $30.45); Sauvignon Blanc (19 items, avg price $20.31); Soju/Sake (18 items, avg price $16.38); South America (19 items, avg price $16.94); Spain (5 items, avg price $18.79); Sweet Wine / Moscato (8 items, avg price $17.86); Tequila (55 items, avg price $48.66); Vodka (107 items, avg price $30.88); Zinfandel (6 items, avg price $31.82).",42
28678,"Restaurant: Bkk Thai Cookshop, Price Range: $$, Zip Code: 20001. Menu Categories: Condiments and Sauces (9 items, avg price $1.00); Desserts (1 items, avg price $6.00); Kitchen Features (3 items, avg price $16.33); Noodle Bowls (7 items, avg price $18.00); Picked for you (5 items, avg price $13.60); Rice and Noodle Plates (6 items, avg price $14.17); Salads (4 items, avg price $10.50); Sides (9 items, avg price $2.89); Starters (8 items, avg price $7.38).",63
28679,"Restaurant: Breakfast Beauties (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Breakfast Sandwiches (10 items, avg price $11.02); Drinks (7 items, avg price $3.17); Picked for you (5 items, avg price $5.50); Sides (5 items, avg price $3.82).",40
28680,"Restaurant: Brekkie Bagels (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Bagels (4 items, avg price $2.96); Breakfast Bagels (8 items, avg price $10.74); Drinks (7 items, avg price $3.43); Picked for you (5 items, avg price $7.06); Sides (2 items, avg price $4.78).",32
28681,"Restaurant: Sunny &amp; Fine's Breakfast Burritos (723 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Beverages (7 items, avg price $3.27); Breakfast Burritos (12 items, avg price $13.15); Picked for you (5 items, avg price $4.46); Sides (4 items, avg price $4.49).",32
28682,"Restaurant: Eat Brgz, Price Range: $, Zip Code: 20003. Menu Categories: Build Your Own Brg (1 items, avg price $11.25); Kids Menu (3 items, avg price $7.67); Liquor, Beer, Wine (21 items, avg price $7.08); Non-Alcoholic Beverages (8 items, avg price $3.35); Picked for you (5 items, avg price $7.52); Shakes (4 items, avg price $6.90); Side Sauces (11 items, avg price $1.05); Sides (3 items, avg price $5.03); Signature Brgz (7 items, avg price $11.25).",55
28683,"Restaurant: The District Fishwife, Price Range: $, Zip Code: 20002. Menu Categories: Alcoholic Beverages (12 items, avg price $10.25); Baskets (4 items, avg price $16.38); Bowls &amp; Poke (6 items, avg price $15.00); Extras (4 items, avg price $4.50); Picked for you (5 items, avg price $13.50); Sandwiches (4 items, avg price $12.50); Sides (5 items, avg price $4.00); Soft Drinks (4 items, avg price $2.00).",64
28684,"Restaurant: La Collina, Price Range: $, Zip Code: 20003. Menu Categories: Antipasti (8 items, avg price $22.19); Bambini Kids Menu (4 items, avg price $10.00); Bottles of Red Vino (4 items, avg price $66.00); Bottles of Rosato, Ramato, &amp; Frizzante Vino (4 items, avg price $43.94); Chef Rochelle's Ice Cream Shoppe-Up (5 items, avg price $19.20); Contorni (4 items, avg price $10.12); Dolci (2 items, avg price $14.00); Pasta (8 items, avg price $36.19); Picked for you (5 items, avg price $20.70); Secondi (4 items, avg price $53.50); Vino &amp; Drinks on Tap + Beer (6 items, avg price $1.17); Welcome! We include a 22% service charge in our pricing to support a higher living wage and benefits for our team members. (2 items, avg price $0.00).",46
28685,"Restaurant: Big Smiley's Breakfast Burritos(3728 Georgia Ave NW), Price Range: $, Zip Code: 20010. Menu Categories: Breakfast Burritos (10 items, avg price $13.30); Drinks (7 items, avg price $7.84); Picked for you (5 items, avg price $12.40); Sides (7 items, avg price $8.71).",74
28686,"Restaurant: Murder-a-Burger (3728 Georgia Ave NW), Price Range: $, Zip Code: 20010. Menu Categories: Drinks (7 items, avg price $7.84); Picked for you (5 items, avg price $10.40); Sides (7 items, avg price $9.00); The Classics (6 items, avg price $15.17); The Specials (6 items, avg price $15.17).",37
28687,"Restaurant: El Burrito Borracho (1100 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Beverages (7 items, avg price $3.25); Burritos (3 items, avg price $13.29); Other Favorites (3 items, avg price $10.79); Picked for you (5 items, avg price $9.53); Sides (1 items, avg price $4.78).",64
28688,"Restaurant: The Nacho Dispensary (1100 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Drinks (5 items, avg price $2.52); Nachos (10 items, avg price $15.03); Picked for you (5 items, avg price $13.03).",27
28689,"Restaurant: Mexigogo (1100 8th St SE), Price Range: $, Zip Code: 20003. Menu Categories: Burritos (4 items, avg price $12.94); Drinks (7 items, avg price $3.45); Picked for you (5 items, avg price $12.96); Quesadillas (3 items, avg price $13.11); Sides (3 items, avg price $4.83); Snacks (2 items, avg price $10.35); Tacos (4 items, avg price $7.55).",43
28690,"Restaurant: Haydee's Restaurant, Price Range: $$, Zip Code: 20010. Menu Categories: A La Carte (12 items, avg price $2.69); Appetizers (5 items, avg price $12.59); Beer (6 items, avg price $4.25); Burritos and Chimichangas (4 items, avg price $12.00); Combinations (1 items, avg price $11.99); Fajita Salad (4 items, avg price $15.99); Fajitas (11 items, avg price $24.17); Haydee's Famous Buffalo Wings (2 items, avg price $16.25); Haydee's Treats (2 items, avg price $20.49); Picked for you (5 items, avg price $13.28); Quesadillas (15 items, avg price $10.80).",64
28691,"Restaurant: La Famosa, Price Range: $, Zip Code: 20003. Menu Categories: Batidos (1 items, avg price $8.05); Non-Alcoholic Beverages (2 items, avg price $2.30); Virgin Drinks (3 items, avg price $9.97).",58
28692,"Restaurant: Pink Dot Petworth (Operated by Hamilton Liquor), Price Range: $, Zip Code: 20011. Menu Categories: Best Sellers (39 items, avg price $36.51); Bubbly (23 items, avg price $52.29); Cabernet Sauvignon (11 items, avg price $21.99); Candy   Gummies (3 items, avg price $2.23); Canned &amp; Boxed Wines (5 items, avg price $28.78); Chardonnay (16 items, avg price $22.24); Chips &amp; Dips (3 items, avg price $4.66); Chocolate &amp; Cookies (3 items, avg price $2.49); Cider (5 items, avg price $15.99); Coffee &amp; Cold Brew (1 items, avg price $2.99); Cognac (11 items, avg price $72.81); Craft &amp; IPA Beer (9 items, avg price $14.32); Domestic Beer (13 items, avg price $14.76); Energy Drinks (4 items, avg price $3.54); European Beer &amp; More (8 items, avg price $25.86); Functional Beverages (1 items, avg price $3.59); Gin (11 items, avg price $40.62); Hard Seltzer (17 items, avg price $17.87); Juice &amp; Mixers (1 items, avg price $7.99); Liqueur (6 items, avg price $38.99); Malbec (5 items, avg price $18.79); Market (1 items, avg price $3.64); Merlot (4 items, avg price $21.24); Mexican Beer (18 items, avg price $22.99); Mezcal (9 items, avg price $56.32); Pharmacy (2 items, avg price $12.49); Picked for you (5 items, avg price $15.59); Pink Dot Picks (12 items, avg price $13.41); Pinot Grigio/Pinot Noir (14 items, avg price $23.63); Pinot Noir (12 items, avg price $26.07); Ready to Drink Cocktails (15 items, avg price $19.66); Red Blends &amp; More (6 items, avg price $21.99); Rosé (16 items, avg price $33.61); Rum (18 items, avg price $29.54); Sake (3 items, avg price $23.66); Sauvignon Blanc (15 items, avg price $22.46); Soda (13 items, avg price $2.97); Tea &amp; Kombucha (1 items, avg price $1.99); Tequila (37 items, avg price $55.15); Vodka (42 items, avg price $30.73); Water &amp; Sparkling (1 items, avg price $3.99); Whiskey (44 items, avg price $53.17).",32
28693,"Restaurant: Filomena Ristorante (Georgetown), Price Range: $$, Zip Code: 20007. Menu Categories: Appetizers (9 items, avg price $13.32); Beverages (3 items, avg price $4.63); Catering/Family Size Meals (17 items, avg price $103.09); Desserts by Filomena (7 items, avg price $14.00); Entrees (5 items, avg price $27.99); NEW!  Masterfully Made Sauces for Pastas (12 items, avg price $0.00); NEW!  Premium Handmade Pastas - Ready to Cook  (7 items, avg price $8.14); NEW! Italian Grocery Items (20 items, avg price $7.49); Pasta (13 items, avg price $28.45); Picked for you (5 items, avg price $28.18); Sides (15 items, avg price $8.98); Whole Cakes-8"" (Immediate Availability) (7 items, avg price $49.00).",63
28694,"Restaurant: Rewind Diner, Price Range: $, Zip Code: 20036. Menu Categories: Alcoholic Beverages (23 items, avg price $34.26); Brunch (9 items, avg price $18.00); Burgers w/Sides (3 items, avg price $19.33); Desserts (8 items, avg price $10.38); Dinner Entrees (7 items, avg price $27.00); Drinks (9 items, avg price $3.33); Family Style Meals (2 items, avg price $42.48); Milkshakes (2 items, avg price $11.00); Picked for you (5 items, avg price $12.00); Salads (4 items, avg price $17.25); Sandwiches w/Sides (6 items, avg price $16.83); Sides (11 items, avg price $8.55); Starters (10 items, avg price $12.40).",64
